crit_number,index,radius,density,wallpaper_group,point_group,rattler_number,coords_1,coords_2,coords_3,coords_4,coords_5,coords_6,coords_7,coords_8,coords_9,coords_10,coords_11,coords_12,coords_13,coords_14,coords_15,coords_16,coords_17,coords_18,coords_19,coords_20,contact_graph_1,contact_graph_2,contact_graph_3,contact_graph_4,contact_graph_5,contact_graph_6,contact_graph_7,contact_graph_8,contact_graph_9,contact_graph_10,contact_graph_11,contact_graph_12,contact_graph_13,contact_graph_14,contact_graph_15,contact_graph_16,contact_graph_17,contact_graph_18,contact_graph_19,contact_graph_20,contact_graph_21,contact_graph_22,contact_graph_23,contact_graph_24,contact_graph_25,contact_graph_26,contact_graph_27,contact_graph_28,contact_graph_29,contact_graph_30,contact_graph_31,contact_graph_32,contact_graph_33,contact_graph_34,contact_graph_35,contact_graph_36,contact_graph_37,contact_graph_38,contact_graph_39,contact_graph_40,contact_graph_41,contact_graph_42,contact_graph_43,contact_graph_44,contact_graph_45
434,5,0.116859104102123,0.495386703833226,cm,D1,1,0.1407969276,-0.238008545,-0.359077492109687,-0.117776191887045,-0.0343651087317841,0.521952623628223,-0.183789875496784,-0.344072780156231,0.0240634037848378,0.0619374650010292,0.257781611989083,0.0619374649978439,0.0240634037897325,0.295655673205275,0.257781611993978,0.29565567320209,0.407204299686132,-0.117776366544398,-0.125359283905507,-0.117776366546787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0
435,6,0.116475663413506,0.492141089657099,p1,C1,0,0.132070112883133,0.209790778810334,0.462511729675412,0.188940580227779,-0.175204985578805,-0.324642782852025,0.250578534762013,-0.354151902802089,0.150053649818855,-0.0224653579648805,0.382883777485368,-0.0299788339421053,0.0355053905092778,-0.225307703049952,0.459018702883729,-0.250137399083349,0.0421374670719081,-0.458164603808621,0.114084991089108,0.44204679286491,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
436,6,0.116403387921487,0.491530512262889,cm,D1,1,0.4403356079,-0.2798110073,0.219424211015637,0.0794340397603635,-0.168584197993416,0.0794340397603668,0.18062333395353,-0.150116579532229,-0.129783320931315,-0.150116579532227,0.0254200065111146,0.308984318007132,0.258226782354083,0.308984372663468,-0.207386769331854,0.308984372663473,0.141823394432598,-0.379667357295175,-0.0909833814103777,-0.379667357295172,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1
437,6,0.116403387921086,0.491530512259499,cm,D1,0,-0.264727897690615,0.0861702012179622,0.0310713414211871,0.032931931103211,-0.36652182287431,-0.196618589329664,0.210468057344795,0.181309197535276,0.415281337089536,-0.277792069458735,-0.0319211218487885,-0.317062962887179,-0.381131285611651,0.287786783270462,0.389863688775997,0.329687775171767,0.197083903763564,-0.358963954788483,-0.148324509769716,-0.115446380834616,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0
438,4,0.116172278697946,0.489580664098813,cmm,D2,0,0.379261272168981,-0.146015587552234,-0.0917521871828319,0.489480482279355,0.156696621862832,-0.212716185642467,0.431864072772045,0.0802960089694822,-0.14462664603167,0.128867851039084,-0.366919638092045,0.196468287667405,0.20957108071167,0.147896445597804,0.0244200915151654,0.288264193143489,0.0405243431648347,-0.0114998965066017,0.185683162511019,-0.443245519595317,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0
439,5,0.11553529318168,0.484226532707472,p1,C1,0,-0.427595303690508,-0.0999137853996236,0.161587668995656,0.459460248264041,0.087507037091857,-0.283113832607881,0.130393414323762,-0.0560579484510731,-0.0360730824482374,0.104199723236635,0.302214338290665,-0.368521037773674,0.345100715522568,-0.141465153616866,-0.0332615706864908,0.335253204673121,-0.143562317436253,-0.282359325967908,-0.200291642963018,-0.0583606663567723,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
440,6,0.115507355821157,0.483992381302202,p1,C1,0,-0.33498556052482,0.18306915976122,0.355900157920785,-0.349178826919189,0.0807443695717623,-0.028899940226886,0.131052916710452,0.196570339588383,-0.200408311920193,-0.245516284698725,0.0304366609749106,-0.254370407141992,0.181363724284382,0.422040115027223,-0.437468277551686,-0.245877357732701,-0.319240313756263,-0.0474083536742101,0.149267856390669,-0.452478821883122,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0
441,5,0.115111555315751,0.4806811424993,cmm,D2,2,0.0392906472,-0.2576514996,-0.1082772523,-0.5016164898,0.215813167909284,0.0556809043447578,0.444316406464834,0.0837691694828975,0.0107764019705383,0.410815000370215,-0.350646827593613,-0.27136492654733,-0.0126899039823062,0.0275912833976541,-0.127801459298052,0.226970345742813,-0.21206896632747,-0.0875202719180838,-0.327180521643216,0.111858790427075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1
442,6,0.115020885242601,0.47992420320615,p1,C1,0,0.456387900746044,-0.118439775996013,0.158437078513406,0.127635618289338,-0.137140727291607,-0.410982682648983,-0.386977650493998,0.0500383105008088,-0.230343298168656,0.218516486653054,-0.0737071300363835,0.386992974629284,0.162418455077745,-0.102371696395694,0.0712637781045458,-0.313582588713959,0.154454633054162,0.357642914469546,0.299755114894743,-0.286919408487382,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0
443,6,0.114884599356869,0.478787572318006,cm,D1,0,0.393161237628425,-0.108941908936389,-0.0183777684894639,-0.34654406490043,0.254755864474997,0.296774107913775,-0.300535459227075,-0.0238234873043886,0.384011290720853,-0.338528849220766,0.185025327627581,-0.453413448577674,0.107200438592316,0.472902700056374,-0.379289581414329,0.19202755604743,-0.221780654692668,-0.239674281697879,0.402310733579363,0.120645049319949,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
444,7,0.114522859374375,0.475777178674774,p2,C2,0,0.489029466054978,0.141763109920306,-0.16916337561591,-0.22278842728402,-0.352777691205478,-0.359710757046943,0.421245079444214,-0.0770226716308153,0.0568138546787475,-0.505476512936683,-0.0109705331546463,0.141763109851628,0.0144518985065681,-0.0858673829334191,-0.036392965460527,0.369393602564677,0.124597391826559,-0.286690468206075,0.353461541125494,-0.295808715998656,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
445,6,0.114367496357821,0.474487164803848,cm,D1,0,0.355205912767688,-0.121604483249557,0.162390068787852,0.212362355027794,0.0028149097226054,-0.547703024438233,-0.382817593919574,0.120232064920011,-0.0458583144814582,-0.130514463962613,-0.441820873471389,-0.227063344367,0.172546622886432,0.440871744991243,-0.268449884431781,-0.0778581264553841,-0.111552373505112,-0.349612586961469,0.152231999944737,-0.0161469676047923,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
446,5,0.113755708014844,0.469424374938977,p2,C2,0,0.26889136890563,-0.281891467484095,-0.337069986305603,0.0220894206303858,-0.0200795851188437,0.499115196139755,0.451900967718847,0.107108160790916,-0.150089132728526,-0.289165345053647,0.081910515328516,0.0293632981998472,0.240872565936934,0.19212849991754,0.190948816663056,0.414094857013099,0.0578619902635008,-0.196873553055715,-0.12604060766351,-0.062928493798084,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1
447,6,0.113504161265157,0.46735060438472,cmm,D2,2,0.4285222934,-0.2284930312,0.1103252717,0.4124023039,0.198088109238504,0.107577272323594,-0.0519118907642733,-0.325435429573007,-0.0235358963535012,0.156725808857064,-0.205287774754937,-0.158077678906628,0.419712114831747,0.0584287357957063,0.101463993226473,-0.492793180239309,-0.245159810129428,0.205874759412161,-0.358663971394585,0.0092797852304184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
448,6,0.113355400903126,0.466126372864165,p2,C2,0,-0.107323325879252,-0.286902391476934,-0.0547256070809395,0.400134781833585,-0.283513484179295,-0.144232087019983,0.121464551219473,0.25746447737709,0.340079610915675,-0.107912585715682,0.49787145612433,0.221144976072575,0.0688668692827573,-0.429572650411326,0.269084197757248,-0.323220363016219,0.297653882048641,0.114793151044138,-0.459702815008636,-0.0015607606872445,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
449,6,0.113194851601772,0.464806925069453,p1,C1,0,0.118948423765237,0.293344752095897,0.384008521136495,-0.25185620570962,-0.0644089924591086,-0.276259925608797,-0.102439469198083,-0.0530873902116415,0.353887312808708,-0.0274792672211407,-0.140468470841829,0.170085396549129,-0.303440573947348,0.327223524722887,-0.0263808760640967,-0.499432863215569,0.323766041893004,0.196897662865291,-0.0858689114929786,0.389792442033564,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0
450,7,0.112322491285639,0.457670263734692,p1,C1,0,-0.110351431387585,-0.0845423033610888,0.249691802891321,0.370986126426694,-0.0481023829583161,-0.394205780395427,-0.412157106840165,-0.131636863505488,0.411539738368018,0.0075844200861486,-0.172599963072062,0.225122632249586,-0.360351077778924,0.34847127278032,0.235237332903939,0.146806652585234,0.0151520169908362,0.101775308902419,-0.235855185817059,-0.270859709468398,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
451,7,0.112072401119012,0.45563449319926,p2,C2,0,0.120425920158978,-0.348252625693244,0.0789600805610213,0.166945210673245,-0.12957407978359,0.0847600761312152,0.32896008050359,-0.266067491151216,-0.275306999660482,-0.307160058441653,0.474693000380482,0.125852643421653,-0.0881081151236908,-0.430438077563085,0.287494115843691,0.249130662543085,-0.462505884197998,-0.18388203932132,-0.338108115082002,0.0025746243013205,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
452,4,0.112004618869898,0.455083517383702,p3m1,D3,3,-0.1371431646,-0.43508412,0.2921289648,-0.1972149463,-0.3881825315,0.3012949869,-0.107235618010328,0.143533442477763,0.0867620679311296,0.479547301838887,0.280759763114464,0.143533447971425,-0.301233309075667,0.0315288244743885,-0.413237931210319,-0.162468864205755,0.474757453184537,0.0315288282442016,0.0867620709661838,0.255538064099091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0
453,7,0.111336032997298,0.449666699732548,p2,C2,0,0.16795253793001,-0.0396581927591934,-0.186040266336491,-0.432906477085388,0.0219453421964759,-0.512435312217521,-0.0500154140042372,0.005870050166397,0.385920489864252,-0.0851864356848045,-0.0820474620700047,0.393354509132989,0.105973976712204,0.512647373683099,-0.270068900852214,0.274061644582882,-0.396111778417526,-0.13071573288908,-0.26798314572247,0.0513993473706212,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
454,3,0.111062599359568,0.447460710981496,cmm,D2,0,-0.15005661854647,0.0514879966856622,-0.284457381133532,-0.125362332468774,0.0231765539550505,0.190519906156383,0.21554261886648,0.301582505515969,-0.0774356293444606,-0.483934524839333,-0.45769055363505,-0.264394241939498,0.349943381453518,-0.375456841299079,0.14292162966446,-0.455965214728219,-0.183845197834012,0.27102827958551,-0.250668801845986,-0.344902615368621,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0
455,5,0.11074269948872,0.444886730657075,cm,D1,0,-0.330624073311396,-0.0516269271620767,0.477563944607254,-0.162369626651568,0.482878811522103,0.271395551771494,0.291066829440197,0.160652852282966,0.146486267841292,-0.445336911131734,-0.306025980909486,0.20435380879113,0.0799716218718088,0.0936111093025278,0.243579078191049,-0.055681831578625,0.285753407017151,-0.27311482803561,-0.138810646769972,0.059113270411495,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0
456,5,0.110409683096058,0.442215099647401,cm,D1,0,0.346588691449998,0.353933034574349,-0.453370172388144,0.13409244963601,0.146547555288153,0.134092449636011,-0.452114300293787,-0.30546484499562,0.145291683193787,-0.30546484499562,-0.474146456157431,-0.0857473523067379,0.16732383905743,-0.0857473523067385,0.0674080576399974,-0.512093336148428,0.125769325259999,0.35393206763601,0.346588691449999,-0.214686505329233,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
457,6,0.110214980171711,0.440656818647513,p1,C1,0,-0.0085607548369874,-0.419946214840281,0.399077607826726,0.166237586981616,-0.305948699495188,-0.343925303755945,0.0061700295989906,0.406817857424453,0.0279555766319527,-0.0635162275179143,-0.0097158124108111,0.153670866630407,0.19720942301714,0.0777016994631276,-0.181711557759934,0.291536130561545,-0.399054384111927,0.254773877497693,-0.11806832965996,-0.2286415926447,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
458,3,0.109941367064899,0.438471637981236,cmm,D2,0,-0.273188015390001,0.291273689873776,0.22681198461,0.291273689873775,-0.323049769003049,0.0771190207791517,-0.32304976900305,-0.36059704481604,0.276673738223051,0.0771190207791523,0.27667373822305,-0.360597044816039,-0.344253029326939,-0.141739012018444,0.476811984610001,-0.0139474335361036,0.47681198461,-0.269530590500784,0.29787699854694,-0.141739012018444,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1
459,5,0.109637631718651,0.436052250795902,cmm,D2,1,-0.1484380003,0.4544183317,0.481106827172837,-0.0712263076969026,0.27437161926279,-0.144316628300166,0.0444063840454269,0.253994843070898,0.211072062413398,0.396487624676292,-0.312158725338035,0.0018661637133826,-0.122260776775229,0.111503795424107,-0.122260776775229,-0.327046731450497,0.0676371717784231,-0.217409099723919,-0.122260776784382,-0.107771468013195,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1
460,5,0.109637631717754,0.436052250788768,cmm,D2,3,-0.1423170042,0.4427998485,0.0772793456,-0.3952439467,0.2354807467,-0.0208433227,-0.128065996305552,0.0836891774666875,0.038600826305551,0.226180620702521,0.371934003694447,0.226180620702517,-0.461399173694448,0.0836891774666862,-0.294732584999999,-0.278077802807617,-0.294732584999999,-0.058802539372108,0.205267415000001,0.368672337541314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
461,7,0.108253175473055,0.425109225992394,pmm,D2,2,0.0376170432,-0.3714068211,-0.2162829836,0.0591617562,-0.248307161890155,0.32954192264262,-0.435807162576296,0.221288748357998,-0.0608071622459481,0.437795098731927,0.0016928375666044,-0.103470778308679,0.189192837839787,0.004782396691209,-0.185807162140549,-0.211723954288959,0.376692837980301,0.113035571920888,-0.373307162033744,-0.319977129947005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0
462,6,0.105662432703164,0.405005062403242,cm,D1,1,0.3820463878,-0.3080676804,-0.060925440348805,0.346741291497241,0.256062777998387,-0.0475957444996923,0.150399425057524,0.346741279697093,0.150400355514451,-0.230608452292974,-0.455263007645671,0.241079921394656,-0.272250305752462,0.346742354097819,0.361724290461123,0.135417488691491,0.361724290461121,0.346742354097819,0.0447369923543301,-0.413620616983454,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1
463,5,0.105662432702593,0.405005062398866,p3m1,D3,1,-0.2610511858,0.2891818984,0.238949397230842,-0.361793925713576,0.344611829903839,-0.17878122380427,0.133286964498652,-0.178781223838445,0.133286964488409,0.398569045333439,-0.155388170106404,-0.467456358381341,0.238949397251329,0.215556343476049,-0.0497257373639712,0.504231478105037,0.027624531825655,-0.361793925747751,0.23894939717165,0.0042314780708616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0
464,7,0.105662432702593,0.405005062398866,p3m1,D3,0,0.480738030991136,-0.159184643332025,0.0864004638673518,0.523828058660435,-0.413599536189015,0.0238280584924957,-0.202274670783828,0.0238280587312353,-0.202274670727462,-0.342197345209757,-0.0966122381886322,-0.159184643222989,0.375075598405798,0.0238280586278912,0.0090501946213586,0.0238280586072242,0.19206289649568,0.340815356725339,0.192062896507612,0.129490491320151,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
465,6,0.105575748601495,0.404340813090838,p1,C1,0,-0.180420088976366,0.41092441300458,0.172667513131078,0.290344853840607,-0.463551687073228,0.180089860021157,-0.0849731430548962,-0.40998097432522,0.31724634300067,0.1364555536128,-0.281017155146971,-0.331548199964583,-0.454618357617539,-0.211350124805962,0.46182369982546,-0.0174351305257211,0.111072249667403,-0.488410297689787,0.0280876570443887,0.444233189932129,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
466,7,0.105449294634728,0.403372790045941,p1,C1,0,0.127096316668656,-0.307859723879961,-0.386349054620514,0.347696116910815,-0.0448236372445038,0.275246124623606,-0.106830764316173,0.476823234306638,-0.191305328008274,0.105447716873315,0.465682832136402,-0.0251994613152132,-0.399795890207756,0.137226647465632,0.0171853565703929,0.0736695891788483,0.331161255273379,-0.187625322292254,0.140541659548391,-0.0973901590714276,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
467,4,0.104112071231609,0.393207156967279,cmm,D2,2,0.4961755758,0.2906468032,0.2299718199,0.2560135582,-0.174573844261603,0.449180901516169,0.0754261569031862,0.0161681983440832,0.485262458634686,-0.0358878364283556,-0.334410144236372,0.0682242346741063,0.381150387265783,-0.216215233403467,0.277038316171467,-0.035887836269823,-0.126186001773153,0.0682242352505706,-0.230298073503995,0.248551632016716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
468,7,0.103946252183859,0.391955634206485,p1,C1,0,-0.0811336733776704,0.296864454158949,-0.11820991034884,0.0923048148741196,0.351236643238694,-0.185001448876847,-0.260374146240301,-0.291631610282306,0.0456223261607682,-0.0588274474337033,0.190535548024868,0.194808021909433,0.246532512527578,-0.005400952261967,-0.155287700579265,-0.11225454287788,0.13453882971599,0.395017064939258,-0.0440579705218228,0.501424190250944,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
469,5,0.103647021628962,0.389702233340621,cm,D1,2,0.194102915,0.4399402576,0.1399656184,-0.4246555204,0.288770414538613,-0.185790846488958,-0.0791113746845537,0.451399103625092,0.0843758874922166,-0.151240916189489,-0.151387520869721,0.257113285658781,0.493164978373221,-0.22034055915171,-0.120019070854306,-0.116693537522772,-0.22366609248324,0.0628283699917961,-0.32731311411223,-0.116693537522741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1
470,6,0.103420052093976,0.387997337485385,cm,D1,1,0.0721029217,0.3006519441,0.0089996928056228,-0.253957665120346,-0.491000307194409,0.230764428363059,0.348563522501797,-0.150538010732433,-0.151436477498114,0.127344773975169,0.428781661040222,0.0401131863524878,-0.0712183389597204,-0.0633064231097644,0.268345527417597,-0.341189268176894,-0.231654472582406,0.317996031419592,0.089216742669409,-0.444609320270869,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
471,6,0.103420052093758,0.387997337483751,cmm,D2,2,-0.1002268211,0.042546013,0.0672612438,0.2494636337,-0.130939687575052,0.490763092142324,-0.380939687575002,0.0577503902490786,0.163842521068522,-0.401117423536918,-0.300721975614014,-0.132900986320949,0.0742781037818003,0.51661820403375,-0.461157399536401,0.248401766818933,-0.0413752952010219,-0.426972337689988,-0.220504079948831,-0.32355228559623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
472,7,0.102911268334845,0.384189155991329,p2,C2,1,0.2744022515,0.3099116802,-0.081685895624188,-0.0953442150298237,-0.263457909411484,0.414711792523516,-0.39991388143649,0.26062517954284,0.122744497158236,-0.0714458655476981,-0.286116288035096,-0.119242567689963,0.372997868508926,-0.297226826385379,0.463630340718433,0.106538394600584,-0.490546832791752,-0.14313961712379,0.327175041713413,-0.0475488143902877,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
473,5,0.101606358592053,0.374507927738439,cm,D1,2,-0.4978800159,-0.1281188374,0.0219588379,0.5060178919,-0.0161792956288687,-0.547455503703644,-0.0161792956281322,-0.344242786519537,-0.316982371490979,0.0751577570130475,0.284623780243456,0.0751577570127389,0.483820704376207,0.115357182896688,-0.0161792956242069,-0.14103006933543,-0.117785654215792,0.0349573061183387,0.0854270629683162,0.0349573061177973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1
474,7,0.100101387151708,0.363495829545819,cmm,D2,0,-0.0702374275715446,0.107165216775599,0.129965346731872,0.107165216707259,0.129965346761714,-0.0930375575961582,-0.0702374275417031,-0.0930375575278182,-0.220136039618558,0.44007653162339,-0.220136039886629,-0.425948872141154,-0.070237426865245,0.307367991079017,0.129965347438173,0.307367991010677,-0.0702374269257479,-0.293240331831236,0.12996534737767,-0.293240331899576,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1
475,4,0.1,0.362759872846844,cmm,D2,5,-0.0254340412,-0.1514070037,-0.3153680782,-0.1971297794,0.1321514626,0.3646696818,-0.049092278,-0.4428747541,0.243756011,-0.259499055,-0.35378585714,0.103747206336322,0.44621414286,0.103747206335406,-0.15378585714,0.103747206319224,0.24621414286,0.103747206326518,0.04621414286,0.10374720618253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
476,8,0.1,0.362759872846844,pgg,D2,0,-0.3013571503546,-0.219554949836893,0.098642849632666,0.47326537319801,-0.201357150368131,-0.0463498690721932,0.0824113185801854,-0.0729506333001071,-0.0175886814231789,-0.246155714055052,0.182411318586029,0.100254447453407,-0.117588681413955,-0.419360794817266,0.282411318570919,0.273459528219018,-0.0013571503603882,0.300060292437112,-0.101357150349547,0.126855211673965,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
